Price,District,DistrictCode,Size,StationDistance,BuildYear,Reform
17,板橋区,D19,55,5,1972,0
8,板橋区,D19,55,5,1972,0
24,板橋区,D19,25,11,2017,0
24,板橋区,D19,25,10,2018,0
22,板橋区,D19,55,5,1972,1
43,板橋区,D19,65,10,2015,0
24,板橋区,D19,50,6,1974,1
5.7,板橋区,D19,20,11,1988,0
23,板橋区,D19,25,11,2014,0
44,板橋区,D19,70,12,2001,1
40,板橋区,D19,60,12,1999,0
50,板橋区,D19,70,8,2002,0
50,板橋区,D19,75,9,2002,0
37,板橋区,D19,60,13,2013,0
22,板橋区,D19,25,9,2019,0
36,板橋区,D19,70,13,2004,0
58,板橋区,D19,65,6,2007,0
23,板橋区,D19,25,6,2012,0
30,板橋区,D19,55,7,1979,1
21,板橋区,D19,55,7,1979,0
39,板橋区,D19,80,12,1980,0
30,板橋区,D19,25,11,2022,0
7.2,板橋区,D19,45,7,1977,0
13,板橋区,D19,20,6,1980,0
41,板橋区,D19,55,9,1999,0
54,板橋区,D19,70,6,2005,0
35,板橋区,D19,65,10,1985,1
21,板橋区,D19,20,4,2006,1
27,板橋区,D19,25,4,2016,0
48,板橋区,D19,75,7,1983,1
24,板橋区,D19,25,3,2016,0
33,板橋区,D19,55,9,1984,1
46,板橋区,D19,75,4,1995,1
53,板橋区,D19,65,1,2005,0
36,板橋区,D19,55,5,2004,0
19,板橋区,D19,55,11,1987,0
23,板橋区,D19,25,11,2017,0
23,板橋区,D19,25,10,2012,0
55,板橋区,D19,65,6,2000,1
19,板橋区,D19,20,4,2008,1
23,板橋区,D19,25,7,2015,0
25,板橋区,D19,25,7,2015,0
30,板橋区,D19,55,10,1985,1
34,板橋区,D19,60,8,2002,0
10,板橋区,D19,20,4,1999,0
21,板橋区,D19,25,5,2015,0
28,板橋区,D19,30,5,2008,0
32,板橋区,D19,60,3,1998,0
20,板橋区,D19,55,14,1989,0
36,板橋区,D19,50,4,1992,1
38,板橋区,D19,65,4,1998,0
32,板橋区,D19,60,13,1997,0
15,板橋区,D19,40,14,1970,1
43,板橋区,D19,55,10,1998,1
30,板橋区,D19,55,11,1969,0
45,板橋区,D19,70,9,2005,1
31,板橋区,D19,55,14,1994,1
29,板橋区,D19,55,8,1994,1
15,板橋区,D19,45,10,1970,0
24,板橋区,D19,20,9,2009,0
8.3,板橋区,D19,15,11,1993,1
37,板橋区,D19,50,6,2002,0
8.6,板橋区,D19,15,2,1986,0
19,板橋区,D19,20,3,2010,0
27,板橋区,D19,25,3,2016,0
19,板橋区,D19,20,3,2010,0
48,板橋区,D19,65,2,2008,0
37,板橋区,D19,50,4,1985,1
37,板橋区,D19,30,3,2019,0
23,板橋区,D19,25,8,2012,0
21,板橋区,D19,25,8,2012,0
6,板橋区,D19,15,14,1988,0
13,板橋区,D19,50,9,1993,0
48,板橋区,D19,65,11,2003,1
7.5,練馬区,D20,15,3,1992,0
37,練馬区,D20,60,6,1972,0
41,練馬区,D20,50,6,1972,1
55,練馬区,D20,65,7,2001,0
36,練馬区,D20,65,8,1999,0
34,練馬区,D20,60,8,1999,0
52,練馬区,D20,70,19,1998,1
18,練馬区,D20,20,7,2008,0
55,練馬区,D20,50,10,2019,0
21,練馬区,D20,20,9,2012,0
20,練馬区,D20,20,9,2012,0
30,練馬区,D20,45,4,1995,0
29,練馬区,D20,55,10,1980,1
21,練馬区,D20,30,11,1986,1
40,練馬区,D20,55,6,1999,1
4.8,練馬区,D20,15,10,1988,0
60,練馬区,D20,70,8,1997,1
45,練馬区,D20,70,3,1990,1
27,練馬区,D20,25,7,2017,0
35,練馬区,D20,70,3,1990,0
24,練馬区,D20,25,10,2014,0
25,練馬区,D20,25,6,2017,0
50,練馬区,D20,65,7,2001,1
9.5,練馬区,D20,15,7,1991,0
33,練馬区,D20,45,1,1972,1
30,練馬区,D20,40,1,1972,1
58,練馬区,D20,50,10,2012,0
12,練馬区,D20,15,4,1986,1
7,練馬区,D20,15,4,1986,0
29,練馬区,D20,25,4,2019,0
63,練馬区,D20,65,3,2002,0
45,練馬区,D20,55,8,2007,1
55,練馬区,D20,95,13,2002,1
29,練馬区,D20,55,16,1995,0
25,練馬区,D20,60,16,1989,0
29,練馬区,D20,35,8,1985,1
16,練馬区,D20,30,8,1985,0
79,練馬区,D20,70,1,2002,1
110,練馬区,D20,105,8,2006,0
30,練馬区,D20,50,6,1987,1
20,練馬区,D20,20,2,2011,0
40,練馬区,D20,40,2,2003,1
24,練馬区,D20,25,4,2014,0
22,練馬区,D20,20,5,2005,0
30,練馬区,D20,55,8,1995,0
53,練馬区,D20,70,14,2000,1
64,練馬区,D20,65,11,2018,0
53,練馬区,D20,55,13,2006,1
36,練馬区,D20,70,13,1980,0
11,練馬区,D20,15,8,1993,1
20,練馬区,D20,20,10,2012,0
61,練馬区,D20,65,1,2011,0
26,練馬区,D20,60,14,1994,0
40,練馬区,D20,70,14,1994,1
43,練馬区,D20,80,14,1977,1
25,練馬区,D20,25,12,2018,0
60,練馬区,D20,65,9,2015,0
57,練馬区,D20,60,11,2022,0
48,練馬区,D20,65,9,1997,1
39,練馬区,D20,40,10,2020,0
58,練馬区,D20,65,16,2018,0
47,練馬区,D20,60,4,2000,0
7.5,練馬区,D20,20,6,1975,0
19,練馬区,D20,20,3,2002,1
16,練馬区,D20,20,4,2008,0
23,練馬区,D20,20,9,2012,0
30,練馬区,D20,25,6,2019,0
29,練馬区,D20,25,3,2016,0
18,練馬区,D20,45,8,1976,0
13,練馬区,D20,15,7,1993,1
85,練馬区,D20,70,2,2019,0
23,練馬区,D20,25,5,1999,1
23,練馬区,D20,20,5,1999,1
79,練馬区,D20,70,3,2001,1
30,練馬区,D20,25,7,2018,0
80,練馬区,D20,75,3,2001,0
61,練馬区,D20,65,11,2011,1
48,練馬区,D20,60,11,2011,0
30,練馬区,D20,25,9,2022,0
21,練馬区,D20,20,11,2010,0
62,練馬区,D20,60,12,2004,1
28,練馬区,D20,25,7,2016,1
22,練馬区,D20,20,11,2010,0
20,練馬区,D20,20,16,2012,0
38,練馬区,D20,50,12,1994,0
9.2,練馬区,D20,15,13,1994,0
11,練馬区,D20,15,13,1994,0
27,練馬区,D20,45,2,1981,1
5.5,練馬区,D20,15,12,1990,0
46,練馬区,D20,60,8,1990,1
43,練馬区,D20,50,8,1990,1
23,練馬区,D20,20,9,2012,0
24,練馬区,D20,20,9,2012,0
54,練馬区,D20,65,5,1997,0
20,練馬区,D20,30,5,1976,1
19,練馬区,D20,20,6,2008,0
32,練馬区,D20,30,3,2010,0
35,練馬区,D20,40,7,1985,1
21,練馬区,D20,20,10,2012,0
58,練馬区,D20,55,9,2009,0
23,練馬区,D20,50,10,1984,0
49,練馬区,D20,60,10,2009,0
18,練馬区,D20,20,12,2007,0
24,練馬区,D20,25,10,2003,0
67,練馬区,D20,60,5,2016,0
7.6,練馬区,D20,15,6,1991,0
72,練馬区,D20,65,5,2016,0
19,練馬区,D20,20,4,2007,1
29,練馬区,D20,50,13,1992,1
37,練馬区,D20,50,7,1997,1
27,練馬区,D20,55,6,1968,1
56,練馬区,D20,65,2,2014,0
55,練馬区,D20,60,3,2009,0
15,練馬区,D20,40,7,1972,0
9.6,練馬区,D20,15,7,1985,0
27,練馬区,D20,40,2,1973,1
21,練馬区,D20,20,3,2008,0
50,練馬区,D20,60,2,1997,1
15,練馬区,D20,15,6,1994,1
34,練馬区,D20,25,3,2017,0
37,練馬区,D20,35,6,1994,1
26,練馬区,D20,25,4,2017,0
18,練馬区,D20,20,7,2007,0
52,練馬区,D20,75,13,2005,0
7.8,練馬区,D20,15,3,1989,1
20,練馬区,D20,20,9,2009,0
54,練馬区,D20,70,12,2005,0
45,練馬区,D20,60,2,1997,0
53,練馬区,D20,55,3,2011,0
47,練馬区,D20,60,2,1991,1
33,練馬区,D20,75,9,1985,0
42,練馬区,D20,75,9,1983,0
58,練馬区,D20,75,5,1985,1
24,練馬区,D20,25,5,2014,0
29,練馬区,D20,25,6,2018,0
9.4,練馬区,D20,15,7,1987,0
37,練馬区,D20,55,2,1996,0
53,練馬区,D20,60,11,1997,1
62,練馬区,D20,70,6,2004,1
54,練馬区,D20,70,13,2013,1
31,練馬区,D20,35,3,1984,0
25,練馬区,D20,25,11,2014,0
39,練馬区,D20,70,11,1998,0
67,練馬区,D20,75,12,2006,0
28,練馬区,D20,25,8,2017,0
40,練馬区,D20,60,14,1991,1
26,練馬区,D20,30,8,2017,0
11,練馬区,D20,15,7,1988,1
46,練馬区,D20,65,12,2015,0
48,練馬区,D20,65,8,2012,1
20,練馬区,D20,30,14,2006,0
49,練馬区,D20,60,15,2015,0
28,練馬区,D20,65,18,2003,0
36,足立区,D21,65,8,2002,1
24,足立区,D21,50,5,1974,1
20,足立区,D21,60,14,1998,0
24,足立区,D21,55,14,1999,0
19,足立区,D21,45,9,1987,0
11,足立区,D21,30,10,1987,1
30,足立区,D21,55,4,2002,1
33,足立区,D21,65,8,1990,1
16,足立区,D21,40,9,1977,1
49,足立区,D21,75,8,2001,1
54,足立区,D21,70,1,2016,0
22,足立区,D21,25,3,2016,0
18,足立区,D21,40,4,1992,0
22,足立区,D21,40,4,1981,1
30,足立区,D21,25,8,2023,0
27,足立区,D21,25,10,2022,0
28,足立区,D21,25,8,2022,0
8.5,足立区,D21,20,7,1988,0
29,足立区,D21,25,8,2023,0
20,足立区,D21,55,11,1987,0
46,足立区,D21,65,2,2000,0
30,足立区,D21,60,14,1994,1
25,足立区,D21,70,25,2008,0
22,足立区,D21,55,6,1980,0
34,足立区,D21,40,8,2016,0
36,足立区,D21,70,8,1982,1
44,足立区,D21,65,11,2001,1
47,足立区,D21,75,5,2009,0
39,足立区,D21,80,9,1997,1
65,足立区,D21,80,14,2005,1
49,足立区,D21,65,4,2011,0
43,足立区,D21,60,4,2009,0
20,足立区,D21,15,10,2023,0
41,足立区,D21,70,7,2016,0
34,足立区,D21,70,6,2015,0
34,足立区,D21,65,6,2015,0
13,足立区,D21,80,26,1977,0
48,足立区,D21,85,12,2001,1
23,足立区,D21,55,13,1991,1
9,足立区,D21,20,8,1991,0
7.8,足立区,D21,30,12,1974,0
28,足立区,D21,60,12,1991,1
24,足立区,D21,60,20,1982,1
24,足立区,D21,45,14,1993,1
19,足立区,D21,65,23,1977,0
46,足立区,D21,70,3,2015,0
28,足立区,D21,60,14,2000,1
5.4,足立区,D21,45,12,1988,0
25,足立区,D21,55,15,2007,1
32,足立区,D21,60,9,2006,1
16,足立区,D21,35,9,1991,1
9,足立区,D21,55,2,1978,0
26,足立区,D21,80,15,2003,0
34,足立区,D21,80,15,2003,0
35,足立区,D21,70,16,2004,1
30,足立区,D21,70,14,2004,0
23,足立区,D21,25,14,2016,0
19,足立区,D21,20,14,2016,0
27,足立区,D21,55,4,1979,1
27,足立区,D21,65,2,2008,1
22,足立区,D21,55,12,1995,0
18,足立区,D21,55,21,1975,1
30,足立区,D21,90,15,1990,1
39,足立区,D21,65,15,2017,0
50,足立区,D21,80,20,2008,0
33,足立区,D21,70,17,2009,0
41,足立区,D21,65,15,2017,0
37,足立区,D21,80,16,2007,0
50,足立区,D21,90,14,2007,0
45,足立区,D21,85,20,2011,0
59,足立区,D21,55,2,1995,1
37,足立区,D21,55,8,2000,0
24,足立区,D21,20,8,2017,0
25,足立区,D21,20,8,2016,0
7.8,足立区,D21,35,21,1975,0
31,足立区,D21,45,11,1990,1
39,足立区,D21,50,9,2006,0
24,足立区,D21,25,8,2013,0
27,足立区,D21,25,4,2022,0
27,足立区,D21,60,7,1981,1
59,足立区,D21,65,2,2014,0
50,足立区,D21,50,9,2019,0
50,足立区,D21,50,9,2019,0
49,足立区,D21,50,9,2019,0
25,足立区,D21,25,7,2017,0
41,足立区,D21,80,7,2004,1
21,足立区,D21,50,23,1989,1
42,足立区,D21,65,11,2000,1
36,足立区,D21,55,12,2000,1
28,足立区,D21,45,15,1987,1
38,足立区,D21,60,11,2000,1
25,足立区,D21,50,11,2004,0
8.5,足立区,D21,25,11,1976,0
37,足立区,D21,65,14,2008,0
17,足立区,D21,45,5,2011,1
21,足立区,D21,25,1,2014,1
32,足立区,D21,55,2,2009,1
48,足立区,D21,75,8,2005,1
58,足立区,D21,65,5,2017,0
25,足立区,D21,40,8,2005,1
20,足立区,D21,55,13,1993,0
32,足立区,D21,60,14,2017,0
42,足立区,D21,70,1,2008,0
63,足立区,D21,75,5,2006,0
39,足立区,D21,65,15,2011,1
20,足立区,D21,25,5,2006,0
24,足立区,D21,25,8,2018,0
19,足立区,D21,50,19,2006,0
30,足立区,D21,65,11,2007,0
26,足立区,D21,55,14,1997,1
13,足立区,D21,70,18,1974,0
7,足立区,D21,20,13,1991,0
24,足立区,D21,55,11,1999,0
30,足立区,D21,50,6,2018,0
11,足立区,D21,60,11,1987,0
12,足立区,D21,40,20,1989,1
33,足立区,D21,50,6,2018,0
31,足立区,D21,65,6,2000,0
27,足立区,D21,45,6,1985,1
34,足立区,D21,65,8,2013,0
36,足立区,D21,45,6,2018,0
19,足立区,D21,20,6,2016,0
25,足立区,D21,60,16,1986,1
24,足立区,D21,55,13,1983,1
19,足立区,D21,60,14,1996,0
45,葛飾区,D22,60,14,2013,0
21,葛飾区,D22,25,10,2014,0
20,葛飾区,D22,50,10,1980,1
25,葛飾区,D22,55,3,1992,0
46,葛飾区,D22,50,5,2010,1
20,葛飾区,D22,35,10,1980,1
40,葛飾区,D22,55,8,2000,1
35,葛飾区,D22,60,13,2003,0
30,葛飾区,D22,35,8,2006,0
25,葛飾区,D22,20,7,2018,0
27,葛飾区,D22,40,8,1986,1
22,葛飾区,D22,25,8,2012,0
40,葛飾区,D22,80,16,1997,1
17,葛飾区,D22,40,12,1984,1
40,葛飾区,D22,65,3,2013,0
65,葛飾区,D22,85,10,2005,0
57,葛飾区,D22,85,10,2002,0
50,葛飾区,D22,65,6,2010,0
32,葛飾区,D22,60,6,1998,0
17,葛飾区,D22,45,3,1983,0
26,葛飾区,D22,50,2,1996,0
9,葛飾区,D22,20,3,1983,0
28,葛飾区,D22,55,5,1995,1
30,葛飾区,D22,70,5,1980,1
27,葛飾区,D22,50,3,1986,1
30,葛飾区,D22,50,9,1993,1
15,葛飾区,D22,50,10,1983,0
13,葛飾区,D22,45,12,1979,0
17,葛飾区,D22,50,3,1983,0
53,葛飾区,D22,65,6,2012,0
29,葛飾区,D22,60,7,1998,0
18,葛飾区,D22,45,8,1979,0
23,葛飾区,D22,50,9,1983,1
18,葛飾区,D22,45,11,1980,0
6.3,葛飾区,D22,15,11,1991,0
50,葛飾区,D22,65,12,2016,0
57,葛飾区,D22,60,13,2016,0
55,葛飾区,D22,70,16,2016,0
15,葛飾区,D22,65,19,1991,0
39,葛飾区,D22,65,16,2015,0
37,葛飾区,D22,65,16,2015,0
31,葛飾区,D22,60,9,1982,1
24,葛飾区,D22,20,11,2021,0
50,葛飾区,D22,60,9,1997,1
38,葛飾区,D22,60,2,2012,0
23,葛飾区,D22,50,12,1985,1
65,葛飾区,D22,75,6,2012,0
6.2,葛飾区,D22,15,20,1990,0
50,葛飾区,D22,65,11,1995,1
27,葛飾区,D22,55,6,1992,0
32,葛飾区,D22,60,6,1989,1
13,葛飾区,D22,40,14,1991,0
47,葛飾区,D22,70,6,2004,1
27,葛飾区,D22,50,12,1984,1
39,葛飾区,D22,55,8,2018,1
19,葛飾区,D22,55,13,1985,0
32,葛飾区,D22,60,10,2008,0
15,葛飾区,D22,20,12,2017,0
8,葛飾区,D22,25,12,1991,1
33,葛飾区,D22,60,10,1996,1
4,葛飾区,D22,15,9,1989,0
39,葛飾区,D22,55,4,2005,1
8,葛飾区,D22,50,21,1987,0
30,葛飾区,D22,65,10,2004,0
30,葛飾区,D22,50,12,1994,1
39,葛飾区,D22,65,8,2002,1
9,葛飾区,D22,40,18,1990,0
34,葛飾区,D22,60,10,1997,1
41,江戸川区,D23,65,10,2007,0
22,江戸川区,D23,60,18,1996,0
38,江戸川区,D23,65,15,1998,1
24,江戸川区,D23,70,9,1974,0
22,江戸川区,D23,30,1,2009,0
40,江戸川区,D23,65,4,2010,1
43,江戸川区,D23,60,19,2016,0
32,江戸川区,D23,65,13,1986,0
38,江戸川区,D23,60,1,1988,1
27,江戸川区,D23,60,10,1994,0
52,江戸川区,D23,65,5,2019,0
32,江戸川区,D23,60,9,2004,0
35,江戸川区,D23,65,20,1996,0
42,江戸川区,D23,70,21,1990,1
38,江戸川区,D23,70,20,2007,0
36,江戸川区,D23,50,10,2008,1
35,江戸川区,D23,65,7,1984,0
61,江戸川区,D23,75,3,2009,0
41,江戸川区,D23,55,2,2002,0
44,江戸川区,D23,65,15,2000,1
36,江戸川区,D23,75,7,1987,0
47,江戸川区,D23,65,12,2000,1
74,江戸川区,D23,70,8,2016,0
62,江戸川区,D23,70,10,2011,0
32,江戸川区,D23,50,8,1979,1
11,江戸川区,D23,15,6,1987,0
34,江戸川区,D23,70,25,2001,1
43,江戸川区,D23,65,8,2012,0
41,江戸川区,D23,65,9,2014,0
43,江戸川区,D23,80,15,2011,0
28,江戸川区,D23,70,14,2004,0
38,江戸川区,D23,60,2,1978,1
57,江戸川区,D23,80,4,2004,1
58,江戸川区,D23,70,19,2019,0
15,江戸川区,D23,40,12,1973,0
35,江戸川区,D23,65,11,1995,1
41,江戸川区,D23,55,11,2015,0
50,江戸川区,D23,65,13,2012,1
22,江戸川区,D23,65,14,1987,0
47,江戸川区,D23,70,10,2012,0
20,江戸川区,D23,50,5,2005,0
60,江戸川区,D23,65,7,2011,0
46,江戸川区,D23,65,16,2010,0
18,江戸川区,D23,50,9,1988,0
49,江戸川区,D23,65,7,2010,0
12,江戸川区,D23,25,2,1989,0
43,江戸川区,D23,85,6,2003,0
25,江戸川区,D23,60,8,1980,0
45,江戸川区,D23,70,8,1980,1
22,江戸川区,D23,65,20,1985,0
39,江戸川区,D23,65,16,2005,1
17,江戸川区,D23,45,26,1980,0
26,江戸川区,D23,45,26,1980,1
45,江戸川区,D23,70,10,2007,0
74,江戸川区,D23,70,1,2021,0
38,江戸川区,D23,75,20,1998,1
29,江戸川区,D23,65,25,1977,0
45,江戸川区,D23,65,15,2001,1
28,江戸川区,D23,60,19,1980,1
54,江戸川区,D23,75,6,2008,0
